,User,Tweet,Date,Compound,Positive,Neutral,Negative,Tweets Ago
0,@BBC,#ArnabGoswami @AJEnglish #ArnabGoswami @BBCBreaking #ArnabGoswami @republic #ArnabGoswami @sudhirchaudhary… https://t.co/RMODSXLyRx,Fri May 22 19:11:19 +0000 2020,0.0,0.0,1.0,0.0,1
1,@BBC,"@OpenUniversity @Dr_Julie_Smith @BBC A lovely simple message, but is it possible that ""toxic productivity"" could be… https://t.co/RrwgRBc25D",Fri May 22 19:08:18 +0000 2020,0.34,0.13,0.87,0.0,2
2,@BBC,@HeatherHarbiso2 @wtvipbsclt @JeffBezos @JSalke @albert_cheng @PrimeVideo @primevideouk @AmazonStudios @RedPlanetTV… https://t.co/ottbFov4OK,Fri May 22 19:08:04 +0000 2020,0.0,0.0,1.0,0.0,3
3,@BBC,"@NevilleSouthall @BBC @M_Star_Online I seem to remember that they used to back in the 60s. I think that ""What the P… https://t.co/WKlx2Av6QX",Fri May 22 19:07:56 +0000 2020,0.0,0.0,1.0,0.0,4
4,@BBC,@AdemilGonzalez @realHeathSmith @ArmyIntelCG @CG_CyberForge @CCDC_Commander @CG_CIMT @CG_ArmyROTC @99TH_CG… https://t.co/l8brVDIy7n,Fri May 22 19:07:32 +0000 2020,0.0,0.0,1.0,0.0,5
5,@BBC,"Mars 2020, el vehículo explorador de la NASA que intentará responder las preguntas más inquietantes sobre Marte… https://t.co/VDOYdfaEKH",Fri May 22 19:07:05 +0000 2020,0.0,0.0,1.0,0.0,6
6,@BBC,"RT @BBC: Piglet rescue! 😭❤️

Roaming In The Wild is streaming now on @bbciplayer.

Via @bbcthesocial.

https://t.co/CTXCTkeqBX",Fri May 22 19:06:30 +0000 2020,0.126,0.14,0.74,0.121,7
7,@BBC,@LBCNews It always was political !! Some woman’s idea about random clapping didn’t take off without a stack or offi… https://t.co/dq5BDzxxWU,Fri May 22 18:59:11 +0000 2020,0.0,0.0,1.0,0.0,8
8,@BBC,"RT @BBCPolitics: #marr this Sunday

@grantshapps &amp; @NickTorfaen

@BBC Director-General Tony Hall

Venki Ramakrishnan, President @royalsocie…",Fri May 22 18:57:58 +0000 2020,0.0,0.0,1.0,0.0,9
9,@BBC,@AdemilGonzalez @realHeathSmith @ArmyIntelCG @CG_CyberForge @CCDC_Commander @CG_CIMT @CG_ArmyROTC @99TH_CG… https://t.co/DRQQ1APPNk,Fri May 22 18:57:08 +0000 2020,0.0,0.0,1.0,0.0,10
10,@BBC,"RT @IpobosisiomaLga: Stop dreaming!, #IPOB will never relent,all of you Yoruba media on Twitter and Facebook bearing Igbo Names,
how do you…",Fri May 22 18:54:32 +0000 2020,-0.3595,0.0,0.894,0.106,11
11,@BBC,"RT @IpobosisiomaLga: The #Nigerianarmy's in Biafraland are #ISIS &amp; #Bokoharram 
Can't you see them?,
@HQNigerianArmy 
@elrufai 
@APC_USA 
@…",Fri May 22 18:51:07 +0000 2020,0.0,0.0,1.0,0.0,12
12,@BBC,"RT @NevilleSouthall: For reasons that have never been quite clear, the @BBC refuses to include the @M_Star_Online on it's newspaper review…",Fri May 22 18:48:32 +0000 2020,-0.3401,0.0,0.893,0.107,13
13,@BBC,"@BBC has a right wing agenda.
@Channel4 has a left wing agenda.
How about just giving unbiased opinions? You're both embarrassing.",Fri May 22 18:47:41 +0000 2020,-0.0772,0.1,0.747,0.154,14
14,@BBC,RT @IpobosisiomaLga: So you think that ipob will ever forget to remember Biafran falling Heroes massacred by the #British / #Nigerian Army…,Fri May 22 18:46:35 +0000 2020,0.2023,0.128,0.736,0.136,15
15,@BBC,"RT @IpobosisiomaLga: The 1st supreme Court governor of
#ImoState, if you wish wash the shoes of your slave masters #FulaniBloodSuckers they…",Fri May 22 18:46:35 +0000 2020,0.743,0.249,0.751,0.0,16
16,@BBC,"RT @IpobosisiomaLga: Aisha Buhari is living with a little
Small boy in Aso-rock claiming that he is Buhari but he can not speak~~mazinnamdi…",Fri May 22 18:46:04 +0000 2020,0.0,0.0,1.0,0.0,17
17,@BBC,"@NevilleSouthall @BBC @M_Star_Online I have the utmost respect for Neville, and what he's doing with his twitter ac… https://t.co/DjBbNsvuIV",Fri May 22 18:44:10 +0000 2020,0.4767,0.147,0.853,0.0,18
18,@BBC,@AJEnglish @IndiaInNepal @INCIndia @IndiaToday @BJP4India @IndiaToday @BBCBreaking @BBC @BBCNews #ArnabGoswami,Fri May 22 18:39:20 +0000 2020,0.0,0.0,1.0,0.0,19
19,@BBC,RT @IykeObedOnuorah: The Lamentation of a Nation under siege and systematic Extermination. @realDonaldTrump @MaziNnamdiKanu @StateDept @Sec…,Fri May 22 18:36:35 +0000 2020,-0.34,0.0,0.862,0.138,20
20,@BBC,@BBCPolitics @grantshapps @NickTorfaen @BBC @royalsociety @AstraZeneca @NickyBenedetti @PippaCrerar @adamfleming… https://t.co/1VDvGRrWWq,Fri May 22 18:34:54 +0000 2020,0.0,0.0,1.0,0.0,21
21,@BBC,@michaelcardo @PresidencyZA @CyrilRamaphosa @CNNPolitics @realDonaldTrump @Reuters @eNCA @carteblanchetv @bbc,Fri May 22 18:27:55 +0000 2020,0.0,0.0,1.0,0.0,22
22,@BBC,"Por qué Bolivia, el país con las mayores reservas de litio en el mundo, tiene tantos problemas para explotar este v… https://t.co/glbJ9eBmhK",Fri May 22 18:25:24 +0000 2020,0.0,0.0,1.0,0.0,23
23,@BBC,"RT @IpobosisiomaLga: Am asking the idiots with Fake accounts, I mean #Yoruba's with Igbo and Biafran Names on Facebook &amp; twitter written ag…",Fri May 22 18:25:17 +0000 2020,-0.4767,0.0,0.876,0.124,24
24,@BBC,El hombre que compró 60.000 pozos viejos de gas y petróleo y se convirtió en un magnate https://t.co/i5W2v3IE9c vía @BBC,Fri May 22 18:25:08 +0000 2020,0.0,0.0,1.0,0.0,25
25,@BBC,Las ingeniosas ideas adoptadas por negocios en todo el mundo para reabrir en la era del distanciamiento social… https://t.co/VvRfqBAQ8l,Fri May 22 18:24:49 +0000 2020,0.0,0.0,1.0,0.0,26
26,@BBC,En qué países de América Latina y el mundo proponen subirle los impuestos a los más ricos https://t.co/4rvGOKQytH vía @BBC,Fri May 22 18:24:37 +0000 2020,0.0,0.0,1.0,0.0,27
27,@BBC,"@Mattherbert6 pls can u email me paul.burnell""@bbc.co.uk
many thanks Paul Burnell BBC News",Fri May 22 18:23:54 +0000 2020,0.4939,0.276,0.724,0.0,28
28,@BBC,@GurpreetSaini_ @bbc gurprit. 🤣🤣🤣🤣,Fri May 22 18:23:03 +0000 2020,0.9153,0.403,0.597,0.0,29
29,@BBC,@BBCsarika @vikas5_singh @BBC Dawa mile to kuch rahat ho,Fri May 22 18:21:46 +0000 2020,0.0,0.0,1.0,0.0,30
30,@BBC,@BBCsarika @vikas5_singh @BBC Kya dawa ban gai,Fri May 22 18:21:13 +0000 2020,-0.5574,0.0,0.625,0.375,31
31,@BBC,"RT @RathodR22183019: Hey world Countries

Please see whats Trends in India at No. 2

#बौद्धनगरी_अयोध्या 

This is the truth of Indian Histo…",Fri May 22 18:19:44 +0000 2020,0.5574,0.187,0.813,0.0,32
32,@BBC,@BBC @BBCBreaking @BBCWorld @BBCNews @CNN @cnnbrk @cnni @CNNPolitics @BBCJLandale @BBCJustinR @CNNJustin @cnnadam @CNNKelly @BBCkatyaadler,Fri May 22 18:16:43 +0000 2020,0.0,0.0,1.0,0.0,33
33,@BBC,@AJEnglish @AshishSinghLIVE @ABPNews @republic @AlJazeera_World @CNN @BBC @izvestia_ru @business @euronews @nytimes @sudhirchaudhary @BDUTT,Fri May 22 18:15:00 +0000 2020,0.0,0.0,1.0,0.0,34
34,@BBC,"RT @Narendr04091485: Hey world Countries

Please see whats Trends in India at No. 2

#बौद्धनगरी_अयोध्या 

This is the truth of Indian Histo…",Fri May 22 18:11:15 +0000 2020,0.5574,0.187,0.813,0.0,35
35,@BBC,@BBCPolitics @grantshapps @NickTorfaen @BBC @royalsociety @AstraZeneca @NickyBenedetti @PippaCrerar @adamfleming… https://t.co/XZjpHFwQSR,Fri May 22 18:10:04 +0000 2020,0.0,0.0,1.0,0.0,36
36,@BBC,Please give Matt’s job to @Rylan permanently #TheOneShow @BBC,Fri May 22 18:09:57 +0000 2020,0.3182,0.223,0.777,0.0,37
37,@BBC,"RT @StGeorgesTrust: We couldn’t resist sharing these amazing shots kindly sent to us by the @BBC after last night’s #ClapForCarers. 😍⁣
⁣
We…",Fri May 22 18:08:19 +0000 2020,0.9153,0.368,0.632,0.0,38
38,@BBC,"RT @jaishkumar5625: Hey world Countries

Please see whats Trends in India at No. 2

#बौद्धनगरी_अयोध्या 

This is the truth of Indian Histor…",Fri May 22 18:06:36 +0000 2020,0.5574,0.187,0.813,0.0,39
39,@BBC,"RT @YardleyShooting: On a daily basis, the biased @BBC helps their boy ""Sir Keir"" Starmer score points over Boris. They always use his titl…",Fri May 22 18:05:09 +0000 2020,0.128,0.097,0.824,0.079,40
40,@BBC,"RT @BBC: If you're finding lockdown tough because you live alone, Tobi Green Adenowo (@ToughCookieTee) has some tips to make it easier. 

@…",Fri May 22 18:02:32 +0000 2020,0.0772,0.106,0.76,0.133,41
41,@BBC,"RT @radio1be: ""Het wordt ook wel es de geilste reeks ooit genoemd"" @Layla_ed keek voor #CultureClub naar ""NormalPeople @BBC  en @hulu  ""Het…",Fri May 22 17:54:37 +0000 2020,0.0,0.0,1.0,0.0,42
42,@BBC,@awe_ev @UN_Women @unhcrnigeria @africatechie @Mimimefo237 @SCBCNews @ABC @AJEnglish @BBC I’m confused “yes to sexual violence on women”???,Fri May 22 17:54:26 +0000 2020,-0.787,0.0,0.684,0.316,43
43,@BBC,RT @orangulandtrust: @EPOA_IT @amicaxamica @newquaysspo @BBC @NewquayZoo @OrangutansSOS @cat_barples Palm oil boycott could actually increa…,Fri May 22 17:52:22 +0000 2020,-0.3182,0.0,0.859,0.141,44
44,@BBC,RT @orangulandtrust: @EPOA_IT @amicaxamica @newquaysspo @BBC @NewquayZoo @OrangutansSOS @cat_barples Saying ‘no’ to palm oil would likely d…,Fri May 22 17:52:14 +0000 2020,0.0,0.0,1.0,0.0,45
45,@BBC,RT @IpobosisiomaLga: So you think that ipob will ever forget to remember Biafran falling Heroes massacred by the #British / #Nigerian Army…,Fri May 22 17:50:30 +0000 2020,0.2023,0.128,0.736,0.136,46
46,@BBC,"Going Live in ~10 Mins.
Neutralizing Antibodies Across Three Labs: The Science Behind the Scenes… https://t.co/j0hhJNqVol",Fri May 22 17:50:14 +0000 2020,0.0,0.0,1.0,0.0,47
47,@BBC,"RT @IpobosisiomaLga: Am asking the idiots with Fake accounts, I mean #Yoruba's with Igbo and Biafran Names on Facebook &amp; twitter written ag…",Fri May 22 17:50:12 +0000 2020,-0.4767,0.0,0.876,0.124,48
48,@BBC,"RT @IpobosisiomaLga: Stop dreaming!, #IPOB will never relent,all of you Yoruba media on Twitter and Facebook bearing Igbo Names,
how do you…",Fri May 22 17:50:03 +0000 2020,-0.3595,0.0,0.894,0.106,49
49,@BBC,"RT @aalkermd: 🧬 Twitter Science Master Class 🧪 

Every week I release a public health infographic on educational topics related to #COVID19…",Fri May 22 17:47:48 +0000 2020,0.0,0.0,1.0,0.0,50
50,@BBC,"RT @GlassAnimals: the bbc asked me to play some instruments on my stoop. so naturally i put on my overalls
for the occasion. thank u @BBC.…",Fri May 22 17:44:04 +0000 2020,0.5994,0.17,0.83,0.0,51
51,@BBC,"RT @IpobosisiomaLga: Where is #YemiOsibanjo the Official Vice president of Nigeria from #OduduwaNation?
@nassnigeria 
@NGRSenate 
@APCNiger…",Fri May 22 17:43:02 +0000 2020,0.0,0.0,1.0,0.0,52
52,@BBC,RT @IpobosisiomaLga: These are the official #FulaniSlaves imposed on Biafrans by the #Calliphate to oversea over the destruction of their o…,Fri May 22 17:42:13 +0000 2020,-0.6124,0.0,0.792,0.208,53
53,@BBC,"RT @IpobosisiomaLga: The 1st supreme Court governor of
#ImoState, if you wish wash the shoes of your slave masters #FulaniBloodSuckers they…",Fri May 22 17:41:31 +0000 2020,0.743,0.249,0.751,0.0,54
54,@BBC,"RT @A4Ny14: 🇺🇸 #TrumpFreeDay 🇺🇸 #TrumpTwitterBlackout  🇺🇸

@CNN @AP @Reuters @BBC @AlJazeera @CBSNews @ABC @NBCNews @USATODAY @GMA @HodaAnd…",Fri May 22 17:41:26 +0000 2020,0.0,0.0,1.0,0.0,55
55,@BBC,"Carlos Vives: ""Mucha de la música más exitosa de hoy tiene la esencia de la cumbia"", el género que une a América La… https://t.co/ibse82NuE0",Fri May 22 17:41:18 +0000 2020,0.0,0.0,1.0,0.0,56
56,@BBC,RT @YardleyShooting: What's especially extraordinary about current times is that it's so revealing. For example @BBC which made a pretense…,Fri May 22 17:40:55 +0000 2020,0.0,0.0,1.0,0.0,57
57,@BBC,RT @RobertRees_: @AlanJohnson35 @BBC Spot on - at the risk of being over nostalgic i wish a few of them were still around to show this lot…,Fri May 22 17:34:42 +0000 2020,0.1531,0.091,0.839,0.07,58
58,@BBC,"RT @AlanJohnson35: Take it further back Mary Malcolm, Sylvia Peters, McDonald Hobley. Every one read the news broadcast without giving the…",Fri May 22 17:34:36 +0000 2020,-0.2584,0.0,0.908,0.092,59
59,@BBC,RT @at67435: @GiftCee @BBC @UKLabour Labour and the Unions are still charging NHS staff membership fees and subscriptions too.,Fri May 22 17:34:31 +0000 2020,0.0,0.0,1.0,0.0,60
60,@BBC,@BBCsarika @vikas5_singh @BBC Ye bat to apne Shi khi kyuki kuch log to apni trp ke chakkar me  fake news dikha dete,Fri May 22 17:33:07 +0000 2020,-0.4767,0.0,0.871,0.129,61
61,@BBC,@itvhub Can you explain why not..  I really don't understand why in this day and age and with all the technology we… https://t.co/jVFvvUifN9,Fri May 22 17:30:10 +0000 2020,0.0,0.0,1.0,0.0,62
62,@BBC,"RT @pshivnag14: Hey world Countries

Please see whats Trends in India at No. 2

#बौद्धनगरी_अयोध्या 

This is the truth of Indian History💙💕…",Fri May 22 17:30:03 +0000 2020,0.5574,0.161,0.839,0.0,63
63,@BBC,"RT @pshivnag14: Hey world Countries

Please see whats Trends in India at No. 2

#बौद्धनगरी_अयोध्या 

This is the truth of Indian History💙💕…",Fri May 22 17:28:52 +0000 2020,0.5574,0.161,0.839,0.0,64
64,@BBC,"RT @IpobosisiomaLga: Where is #YemiOsibanjo the Official Vice president of Nigeria from #OduduwaNation?
@nassnigeria 
@NGRSenate 
@APCNiger…",Fri May 22 17:28:51 +0000 2020,0.0,0.0,1.0,0.0,65
65,@BBC,RT @IpobosisiomaLga: These are the official #FulaniSlaves imposed on Biafrans by the #Calliphate to oversea over the destruction of their o…,Fri May 22 17:28:36 +0000 2020,-0.6124,0.0,0.792,0.208,66
66,@BBC,"RT @IpobosisiomaLga: The 1st supreme Court governor of
#ImoState, if you wish wash the shoes of your slave masters #FulaniBloodSuckers they…",Fri May 22 17:28:32 +0000 2020,0.743,0.249,0.751,0.0,67
67,@BBC,"RT @IpobosisiomaLga: So you think that 1day #Ipob will stop #Biafra Aggitation without restoring #Biafra?, Then,you must be insane for havi…",Fri May 22 17:28:11 +0000 2020,-0.6992,0.0,0.726,0.274,68
68,@BBC,"RT @IpobosisiomaLga: Stop dreaming!, #IPOB will never relent,all of you Yoruba media on Twitter and Facebook bearing Igbo Names,
how do you…",Fri May 22 17:26:53 +0000 2020,-0.3595,0.0,0.894,0.106,69
69,@BBC,"RT @GlassAnimals: the bbc asked me to play some instruments on my stoop. so naturally i put on my overalls
for the occasion. thank u @BBC.…",Fri May 22 17:26:20 +0000 2020,0.5994,0.17,0.83,0.0,70
70,@BBC,"RT @IpobosisiomaLga: Am asking the idiots with Fake accounts, I mean #Yoruba's with Igbo and Biafran Names on Facebook &amp; twitter written ag…",Fri May 22 17:25:20 +0000 2020,-0.4767,0.0,0.876,0.124,71
71,@BBC,@HadenScript @BBC @DamianCollins @_alicebeer @YvetteCooperMP What is this mates?,Fri May 22 17:23:42 +0000 2020,0.0,0.0,1.0,0.0,72
72,@BBC,RT @stephangell65: Some parents are concerned about sending kids back to school. Some teachers are concerned about returning. Did @bbc @Sky…,Fri May 22 17:21:53 +0000 2020,0.0,0.0,1.0,0.0,73
73,@BBC,"🌟🌟 I Davros lord and creator of....the Dalek race 🌟🌟

(Literally made the chair from cardboard and baubles lol 😂, t… https://t.co/Jf0ezr5naS",Fri May 22 17:19:49 +0000 2020,0.6908,0.176,0.773,0.051,74
74,@BBC,"RT @BBC: Here is @matthaig1's simple piece of advice for better #MentalHealth.

What's your simple tip?
https://t.co/toSiVTl3bX",Fri May 22 17:18:23 +0000 2020,0.4404,0.153,0.847,0.0,75
75,@BBC,@marianalesandra @AnnaForFlorida @GovRonDeSantis @FLDEO I'm so enraged about this! It's completely unacceptable… https://t.co/Du8zg4727y,Fri May 22 17:17:56 +0000 2020,-0.5836,0.0,0.76,0.24,76
76,@BBC,@darrylxxx @nigreenways @BBC Kinda symbolic. Over engineered without a shred of creativity. Our streets and city co… https://t.co/buM6ptx7W5,Fri May 22 17:17:38 +0000 2020,0.3818,0.133,0.867,0.0,77
77,@BBC,"RT @IpobosisiomaLga: Am asking the idiots with Fake accounts, I mean #Yoruba's with Igbo and Biafran Names on Facebook &amp; twitter written ag…",Fri May 22 17:17:21 +0000 2020,-0.4767,0.0,0.876,0.124,78
78,@BBC,@EileenSteph @kidscreen @SesameWorkshop @BBC @Capacitorstudio @CosmicKidsYoga Thanks so much for reading it! One of… https://t.co/whQ2bQCgwF,Fri May 22 17:14:10 +0000 2020,0.4926,0.186,0.814,0.0,79
79,@BBC,"@Thetodden @WestwaysPrimary @BBC @RATW_official Think they should all work now. Thanks again, Jonathan",Fri May 22 17:11:49 +0000 2020,0.4404,0.195,0.805,0.0,80
80,@BBC,"RT @IpobosisiomaLga: Am asking the idiots with Fake accounts, I mean #Yoruba's with Igbo and Biafran Names on Facebook &amp; twitter written ag…",Fri May 22 17:09:39 +0000 2020,-0.4767,0.0,0.876,0.124,81
81,@BBC,@bbctamil @BBC அதிகரிச்சா நல்லா கிருமி நாசினி அடிங்க,Fri May 22 17:06:02 +0000 2020,0.0,0.0,1.0,0.0,82
82,@BBC,"RT @DebRodefer: Just did my daily duty to vote for the most handsome man of every and all polls!! Even in black &amp; white ""TJ"" is PURE PERFEC…",Fri May 22 17:05:42 +0000 2020,0.6221,0.131,0.869,0.0,83
83,@BBC,"RT @StGeorgesTrust: We couldn’t resist sharing these amazing shots kindly sent to us by the @BBC after last night’s #ClapForCarers. 😍⁣
⁣
We…",Fri May 22 17:05:38 +0000 2020,0.9153,0.368,0.632,0.0,84
84,@BBC,"Many sikkh temples ( Gurudwaras) all over the world including UK, provide free langar ( food) to the needy. But NO… https://t.co/wANXX97XKM",Fri May 22 17:05:00 +0000 2020,0.1154,0.09,0.839,0.071,85
85,@BBC,"Cast Profile - #Fluffypunk stars critically acclaimed Jon Seagrave AKA #JonnyFluffypunk who has performed on @BBC,… https://t.co/31x7FArjIQ",Fri May 22 17:03:39 +0000 2020,0.0,0.0,1.0,0.0,86
86,@BBC,"RT @IpobosisiomaLga: British high commission in Nigeria @UKinNigeria congratulating a chief of staff to a dead Buhari,am asking this commis…",Fri May 22 17:01:21 +0000 2020,-0.6486,0.0,0.815,0.185,87
87,@BBC,The Canadian zoo is urging to get the pandas home quickly due to bamboo shortage. Who doesn't just love pandas? 🐼… https://t.co/LibWENWaaw,Fri May 22 17:00:43 +0000 2020,-0.6562,0.0,0.796,0.204,88
88,@BBC,"@RealGaryWebster @BBC @pritipatel @uksciencechief @CMO_England Gary, hope you’re well. You and I used to go clubbin… https://t.co/QaWNO99N1e",Fri May 22 16:59:19 +0000 2020,0.6124,0.25,0.75,0.0,89
89,@BBC,@BBCsarika @Shantan84286034 @BBC We proud of you mam.  Keep it up!👍,Fri May 22 16:56:35 +0000 2020,0.5255,0.22,0.78,0.0,90
90,@BBC,@BBCsarika @vikas5_singh @BBC &amp; so We are dan of Ur Show,Fri May 22 16:54:17 +0000 2020,0.0,0.0,1.0,0.0,91
91,@BBC,@Thetodden @WestwaysPrimary @BBC @RATW_official Thanks Jonathan. I’ll take a look at them.,Fri May 22 16:53:24 +0000 2020,0.4404,0.209,0.791,0.0,92
92,@BBC,@BBCsarika @vikas5_singh @BBC Superb reply,Fri May 22 16:53:06 +0000 2020,0.6249,0.506,0.494,0.0,93
93,@BBC,"T177-உன் @PChidambaram_IN மருமக ஓட்டைய பற்றி IN terrorism bastards என்ட பேசுறாங்கடா

பரவாலையா?

அவங்க பேசலாமா?

சரி… https://t.co/OD5cKEIcNh",Fri May 22 16:52:37 +0000 2020,-0.8738,0.0,0.592,0.408,94
94,@BBC,If quarantine measures are so important then way wait until 8th June ... @bbc @sky @gmb @UKgovcomms @cnn @pritipatel,Fri May 22 16:47:49 +0000 2020,0.3327,0.116,0.884,0.0,95
95,@BBC,"RT @GlassAnimals: the bbc asked me to play some instruments on my stoop. so naturally i put on my overalls
for the occasion. thank u @BBC.…",Fri May 22 16:45:37 +0000 2020,0.5994,0.17,0.83,0.0,96
96,@BBC,@imashuo9 @ZeeNews @BBC अदभुत,Fri May 22 16:44:46 +0000 2020,0.0,0.0,1.0,0.0,97
97,@BBC,RT @imashuo9: #sunset just click and capture no matter what the place &amp; what in the place..📷 @alokkum42595125 @ZeeNews @BBC #PhotoOfTheDay…,Fri May 22 16:44:30 +0000 2020,-0.0191,0.0,0.951,0.049,98
98,@BBC,RT @ConservationOrg: “During&amp;post-Covid we need to ensure that money [destined] for environmental causes doesn’t get repositioned &amp; repurpo…,Fri May 22 16:42:58 +0000 2020,0.3818,0.133,0.867,0.0,99
99,@BBC,RT @BrightMove: Have you noticed all these Zoom calls are draining your energy? Here's why: https://t.co/MaJwzUzCPE via @bbc #zoom #virtual…,Fri May 22 16:41:18 +0000 2020,0.2732,0.1,0.9,0.0,100
100,@BBC,"RT @KanindeP: Hey world Countries

Please see whats Trends in India at No. 2

#बौद्धनगरी_अयोध्या 

This is the truth of Indian History💙💕

@…",Fri May 22 16:40:04 +0000 2020,0.5574,0.155,0.845,0.0,101
101,@BBC,"RT @IpobosisiomaLga: The 1st supreme Court governor of
#ImoState, if you wish wash the shoes of your slave masters #FulaniBloodSuckers they…",Fri May 22 16:38:19 +0000 2020,0.743,0.249,0.751,0.0,102
102,@BBC,RT @lewish8rdy: I honestly think TV has had its time. You have @bbc #bbc broadcasting #clapforcarers every Thursday at 8 yet all the #NHS n…,Fri May 22 16:34:12 +0000 2020,0.4588,0.111,0.889,0.0,103
103,@BBC,"#DailyBriefing @bbc @pritipatel and Vallance too litte too late 
63k dead @campbellclaret @piersmorgan",Fri May 22 16:34:10 +0000 2020,-0.6486,0.0,0.736,0.264,104
104,@BBC,"RT @lewish8rdy: ...suicides. I could go on. It’s not just #ITV either, it’s #BBC @bbc too. It’s pretty clear you like to keep the ITV brand…",Fri May 22 16:34:05 +0000 2020,0.8074,0.265,0.735,0.0,105
105,@BBC,RT @BrightMove: Have you noticed all these Zoom calls are draining your energy? Here's why: https://t.co/MaJwzUzCPE via @bbc #zoom #virtual…,Fri May 22 16:33:18 +0000 2020,0.2732,0.1,0.9,0.0,106
106,@BBC,"RT @GlassAnimals: the bbc asked me to play some instruments on my stoop. so naturally i put on my overalls
for the occasion. thank u @BBC.…",Fri May 22 16:33:10 +0000 2020,0.5994,0.17,0.83,0.0,107
107,@BBC,@BBCsarika @BBC पाकिस्तान में विमान क्रैश हुआ काफी दर्दनाक हादसा जिसकी में निंदा करता हू जिन परिवार के लोग इस हादसे… https://t.co/h5kLKlKQFG,Fri May 22 16:30:07 +0000 2020,0.0,0.0,1.0,0.0,108
108,@BBC,RT @AaronBastani: Just patently untrue. The @BBC needs to make clear that these people - and the newspapers they work for - have a profound…,Fri May 22 16:29:20 +0000 2020,0.3818,0.098,0.902,0.0,109
109,@BBC,@Gentile_Rivera @BjCruickshank @RobertTyreBute @gturner1969 @NicolaSturgeon @RuthDavidsonMSP @ruthdavidson @BBC She… https://t.co/KxjdsOQHuZ,Fri May 22 16:29:04 +0000 2020,0.0,0.0,1.0,0.0,110
110,@BBC,"RT @IpobosisiomaLga: The 1st supreme Court governor of
#ImoState, if you wish wash the shoes of your slave masters #FulaniBloodSuckers they…",Fri May 22 16:28:47 +0000 2020,0.743,0.249,0.751,0.0,111
111,@BBC,"Today, a @BBC survey found that 'Only 20 of 99 councils said they were advising schools to open more widely' on Jun… https://t.co/f9zqYXFaSF",Fri May 22 16:25:04 +0000 2020,0.0,0.0,1.0,0.0,112
112,@BBC,RT @BrightMove: Have you noticed all these Zoom calls are draining your energy? Here's why: https://t.co/MaJwzUzCPE via @bbc #zoom #virtual…,Fri May 22 16:24:18 +0000 2020,0.2732,0.1,0.9,0.0,113
113,@BBC,RT @yspezer: @Reuters @stefaniedioses @rodrigocampos Invest in Petroleos today and gamble forever at Casino Nazionale Subcommander Marks Mi…,Fri May 22 16:24:11 +0000 2020,0.0,0.0,1.0,0.0,114
114,@BBC,RT @yspezer: @Reuters @stefaniedioses @rodrigocampos Invest in Petroleos today and gamble forever at Casino Nazionale Subcommander Marks Mi…,Fri May 22 16:23:54 +0000 2020,0.0,0.0,1.0,0.0,115
115,@BBC,RT @BrightMove: Have you noticed all these Zoom calls are draining your energy? Here's why: https://t.co/MaJwzUzCPE via @bbc #zoom #virtual…,Fri May 22 16:22:18 +0000 2020,0.2732,0.1,0.9,0.0,116
116,@BBC,"RT @YardleyShooting: On a daily basis, the biased @BBC helps their boy ""Sir Keir"" Starmer score points over Boris. They always use his titl…",Fri May 22 16:21:56 +0000 2020,0.128,0.097,0.824,0.079,117
117,@BBC,"@BBCsarika @BBC I think, other news anchor should follow the way you anchoring.
मुझे लगता है, अन्य समाचार एंकर को आ… https://t.co/0xgMj4yWEi",Fri May 22 16:19:47 +0000 2020,0.0,0.0,1.0,0.0,118
118,@BBC,"RT @IpobosisiomaLga: Am asking the idiots with Fake accounts, I mean #Yoruba's with Igbo and Biafran Names on Facebook &amp; twitter written ag…",Fri May 22 16:19:29 +0000 2020,-0.4767,0.0,0.876,0.124,119
119,@BBC,RT @BrightMove: Have you noticed all these Zoom calls are draining your energy? Here's why: https://t.co/MaJwzUzCPE via @bbc #zoom #virtual…,Fri May 22 16:19:18 +0000 2020,0.2732,0.1,0.9,0.0,120
120,@BBC,@Reuters @stefaniedioses @rodrigocampos Invest in Petroleos today and gamble forever at Casino Nazionale Subcommand… https://t.co/krjBTVpaLi,Fri May 22 16:18:40 +0000 2020,0.0,0.0,1.0,0.0,121
121,@BBC,RT @stephangell65: Some parents are concerned about sending kids back to school. Some teachers are concerned about returning. Did @bbc @Sky…,Fri May 22 16:18:05 +0000 2020,0.0,0.0,1.0,0.0,122
122,@BBC,"RT @YardleyShooting: On a daily basis, the biased @BBC helps their boy ""Sir Keir"" Starmer score points over Boris. They always use his titl…",Fri May 22 16:17:19 +0000 2020,0.128,0.097,0.824,0.079,123
123,@BBC,RT @BrightMove: Have you noticed all these Zoom calls are draining your energy? Here's why: https://t.co/MaJwzUzCPE via @bbc #zoom #virtual…,Fri May 22 16:17:18 +0000 2020,0.2732,0.1,0.9,0.0,124
124,@BBC,"RT @KishankhuriwalJ: This is the truth of Indian History💙💕
Saket is Buddhist city.
@JapanGov @japantimes @ThailandUN @ThailandUN @nationnew…",Fri May 22 16:14:48 +0000 2020,0.3182,0.099,0.901,0.0,125
125,@BBC,@AminaJMohammed @BBC @eddiendopu @junesarpong @LinkedIn Uwar marayu the queen of Africa,Fri May 22 16:07:06 +0000 2020,0.0,0.0,1.0,0.0,126
